Ladungsmenge Q,Abstand R,einfallender Spitzenüberdruck Pso,reflektierter Spitzenüberdruck Pr,einfallender Impuls is,reflektierter Impuls ir,Schockwellengeschwindigkeit u,Ankunftszeit ta,Dauer der Druckphase td,einfallender Spitzenüberdruck Pso,reflektierter Spitzenüberdruck Pr,einfallender Impuls is,reflektierter Impuls ir,Schockwellengeschwindigkeit u,Ankunftszeit ta,Dauer der Druckphase td
74,7.8,229.6072636,799.5535119,413.604483,1080.946439,583.3032996,7.126783545,7.367239298,336.1639919,1320.235874,605.7838151,1672.312928,665.0105587,6.204899486,8.555540905
74,7.9,223.126482,770.4196184,408.8070087,1064.544471,577.8787821,7.296315979,7.418635439,326.439695,1270.188974,598.4105017,1646.24257,657.9547306,6.35443919,8.55498886
74,8,216.9155977,742.7569758,404.1361526,1048.617606,572.630088,7.467432561,7.474712949,317.1209772,1222.682507,591.226934,1620.940109,651.1216929,6.505534097,8.558227789
74,8.1,210.960335,716.4745585,399.5867272,1033.145932,567.5499944,7.640114767,7.535813001,308.1868127,1177.562516,584.2271172,1596.372986,644.5026485,6.658169971,8.565039611
74,8.2,205.2473213,691.4879024,395.1538006,1018.110618,562.6316379,7.814344145,7.60226717,299.6174524,1134.685667,577.4051713,1572.510424,638.0892066,6.812332512,8.575215056
74,8.3,199.764021,667.7185702,390.8326849,1003.49384,557.8684934,7.990102322,7.674378124,291.3943364,1093.918435,570.7553449,1549.32331,631.8733621,6.968007363,8.588561337
74,8.4,194.498675,645.0936646,386.6189234,989.2787206,553.2543552,8.167371003,7.752398051,283.5000129,1055.13636,564.2720259,1526.784084,625.8474755,7.125180119,8.604908639
74,8.5,189.4402454,623.5453849,382.5082794,975.4492616,548.7833182,8.346131987,7.836504585,275.9180628,1018.223368,557.9497487,1504.866644,620.0042544,7.283836338,8.62411544
74,8.6,184.5783638,603.0106235,378.496725,961.9902925,544.449761,8.526367163,7.926773982,268.6330304,983.0711414,551.7832004,1483.546242,614.3367358,7.443961546,8.646072672
74,8.7,179.9032848,583.4305977,374.5804298,948.8874161,540.24833,8.708058521,8.023151252,261.6303595,949.5785454,545.7672235,1462.799409,608.8382695,7.605541249,8.670706768
74,8.8,175.4058424,564.7505134,370.7557514,936.1269612,536.1739241,8.891188153,8.125417001,254.8963336,917.6510972,539.8968188,1442.603866,603.5025021,7.768560934,8.6979816
74,8.9,171.0774104,546.9192581,367.0192245,923.6959377,532.2216812,9.075738258,8.233150777,248.418021,887.2004801,534.1671452,1422.938455,598.3233623,7.933006082,8.727899353
74,9,166.9098652,529.8891198,363.3675523,911.581995,528.3869646,9.261691148,8.345690905,242.1832237,858.1440958,528.5735202,1403.78307,593.2950465,8.098862172,8.760500372
74,9.1,162.8955525,513.6155306,359.7975971,899.7733837,524.6653512,9.449029251,8.46209098,236.1804299,830.4046518,523.1114179,1385.118591,588.4120056,8.266114688,8.795862022
74,9.2,159.0272552,498.0568307,356.3063721,888.2589197,521.0526194,9.637735113,8.581073597,230.3987703,803.9097816,517.7764671,1366.926827,583.6689325,8.434749125,8.834096612
74,9.3,155.2981649,483.1740528,352.891033,877.0279513,517.5447388,9.827791401,8.700982331,224.8279769,778.5916941,512.5644492,1349.19046,579.0607499,8.604750996,8.875348418
74,9.4,151.701855,468.9307246,349.5488703,866.0703277,514.1378595,10.01918091,8.819733691,219.4583454,754.3868514,507.4712946,1331.892994,574.5825991,8.776105836,8.919789859
74,9.5,148.2322559,455.2926863,346.2773027,855.3763705,510.8283032,10.21188656,8.934771519,214.2806996,731.2356698,502.4930794,1315.018707,570.2298292,8.948799212,8.967616866
74,9.6,144.8836316,442.2279241,343.0738693,844.9368469,507.6125538,10.40589141,9.052004048,209.286359,709.0822453,497.6260219,1298.552609,565.9979873,9.12281672,9.01904346
74,9.7,141.6505592,429.7064168,339.9362239,834.7429443,504.4872489,10.60117863,9.159265178,204.4671077,687.8740993,492.8664787,1282.480397,561.8828083,9.298143998,9.074295585
74,9.8,138.5279083,417.699994,336.8621285,824.7862472,501.4491722,10.79773156,9.263340453,199.8151665,667.5619432,488.2109402,1266.788418,557.8802066,9.474766727,9.133604178
74,9.9,135.5108232,406.1822064,333.8494475,815.0587152,498.4952458,10.99553364,9.364343565,195.3231661,648.0994615,483.656027,1251.463633,553.9862668,9.652670636,9.197197487
74,10,132.5947054,395.1282057,330.8961425,805.5526624,495.6225234,11.19456849,9.462386211,190.9841223,629.4431107,479.1984855,1236.493584,550.197236,9.831841506,9.265292606
75,1,12405.26816,122384.244,775.4355838,19554.36775,3384.572674,0.205481479,0.769128373,13910.77084,142398.8512,1203.263999,33029.9767,3592.231075,0.197810798,0.97288905
75,1.1,10941.55575,105295.4394,706.8514857,16718.14129,3185.173032,0.235452377,0.763165884,12281.79741,122065.8241,1062.025344,28108.10146,3377.061073,0.226512961,0.954429344
75,1.2,9702.976531,91229.23654,659.1748559,14522.93467,3006.802643,0.267300118,0.769152303,10944.66076,105833.1314,960.1908605,24314.47443,3190.34645,0.256771924,0.942903507
75,1.3,8645.926964,79512.75098,626.0641958,12783.17014,2845.9988,0.301076013,0.787188717,9828.508634,92665.25084,885.4431522,21319.35633,3026.776244,0.288579359,0.93769703
75,1.4,7737.320317,69657.12795,603.4979286,11376.77546,2700.063761,0.336826169,0.816765897,8883.050123,81820.41903,829.9798348,18906.64182,2882.027941,0.321938819,0.939094498
75,1.5,6951.480904,61298.53381,588.8276027,10220.60276,2566.872715,0.374591892,0.857250704,8071.940818,72763.13197,788.6759177,16929.6312,2752.636473,0.356861705,0.947620915
75,1.6,6268.125487,54160.2575,580.2515293,9256.316367,2444.731174,0.414410126,0.908204432,7368.439278,65102.63721,758.0574212,15285.72401,2635.851256,0.393364467,0.96383203
75,1.7,5670.998349,48027.81329,576.5090267,8441.934928,2332.269702,0.45631387,0.969576062,6752.521006,58550.27149,735.7039504,13901.29939,2529.50088,0.431466642,0.988274622
75,1.8,5146.916626,42732.19278,576.6958778,7746.572299,2228.366373,0.500332553,1.041822003,6208.93457,52889.96006,719.8880362,12722.34177,2431.874988,0.471189499,1.02150399
75,1.9,4685.08321,38138.33003,580.1491373,7147.061369,2132.089578,0.546492349,1.125982956,5725.873497,47957.75576,709.3502542,11708.43923,2341.625994,0.512555094,1.064114565
75,2,4276.580227,34136.97429,586.373058,6625.725406,2042.655693,0.594816462,1.223733639,5294.055791,43627.55537,703.1549052,10828.83187,2257.689625,0.555585605,1.11676814
75,2.1,3913.988044,30638.83918,594.9901826,6168.870211,1959.397574,0.645325359,1.337413463,4906.076926,39801.04433,700.5949777,10059.7446,2179.221853,0.600302879,1.180215455
75,2.2,3591.093809,27570.30549,605.7082803,5765.7414,1881.740927,0.698036982,1.470041033,4555.948808,36400.55104,701.1280957,9382.546933,2105.549412,0.646728115,1.25531102
75,2.3,3302.665293,24870.20699,618.2975155,5407.789069,1809.186452,0.752966927,1.625308896,4238.766867,33363.91885,704.3324374,8782.458011,2036.131265,0.694881653,1.343022113
75,2.4,3044.273252,22487.38606,632.5743784,5088.140026,1741.296198,0.810128602,1.807545682,3950.466574,30640.78887,709.8758158,8247.6191,1970.528742,0.74478283,1.444432923
75,2.5,2812.150441,20378.80699,648.3901785,4801.212898,1677.683049,0.869533376,2.021620114,3687.643116,28189.87832,717.4936142,7768.418485,1908.382491,0.796449887,1.560744496
75,2.6,2603.078699,18508.08052,665.6226749,4542.433341,1618.002515,0.931190699,2.272745774,3447.416234,25976.96812,726.9727904,7336.992894,1849.394714,0.849899913,1.693270761
75,2.7,2414.297789,16844.29638,684.1699014,4308.020514,1561.946255,0.995108224,2.566128149,3227.327704,23973.39976,738.1401107,6946.854333,1793.315507,0.905148822,1.843430648
75,2.8,2243.431294,15361.09004,703.9455531,4094.825025,1509.236903,1.06129191,2.906379701,3025.262662,22154.94174,750.8533814,6592.607381,1739.93237,0.962211333,2.012736076
75,2.9,2088.425978,14035.89,724.8754977,3900.204565,1459.623882,1.129746121,3.296620647,2839.38857,20500.92607,764.994831,6269.732572,1689.062156,1.021100978,2.202775477
75,3,1947.501897,12849.30564,746.8951117,3721.927473,1412.879981,1.200473717,3.737194409,2668.107318,18993.58407,780.4660619,5974.418705,1640.544896,1.081830116,2.415192457
75,3.1,1819.111125,11784.62614,769.9472249,3558.097245,1368.798521,1.273476137,4.223973716,2510.017254,17617.53035,797.1841562,5703.431767,1594.239067,1.144409947,2.65165922
75,3.2,1701.903459,10827.40754,793.9805232,3407.092907,1327.19098,1.348753476,4.746336777,2363.88276,16359.35792,815.0786443,5454.011563,1550.017958,1.208850536,2.913844436
75,3.3,1594.697775,9965.13062,818.9482973,3267.521541,1287.884988,1.426304564,5.28506895,2228.60963,15207.31734,834.0891229,5223.789519,1507.766894,1.275160846,3.203375365
75,3.4,1496.45803,9186.916098,823.7960591,3138.180175,1250.72261,1.506127029,5.810691633,2103.224963,14151.05992,854.1633683,5010.722802,1467.38109,1.343348759,3.52179423
75,3.5,1406.273046,8483.286351,818.1477929,3018.02499,1215.558868,1.588217368,6.282991967,1986.860588,13181.43026,875.2558296,4813.041146,1428.764012,1.413421112,3.870509038
75,3.6,1323.339455,7845.965354,810.2139192,2906.146254,1182.26046,1.672571009,6.652715342,1878.739281,12290.29693,897.326418,4629.203639,1391.826105,1.485383727,4.250739323
75,3.7,1246.947223,7267.710029,800.5180017,2801.747799,1150.704635,1.759182364,6.866310358,1778.163214,11470.41305,920.3395257,4457.86337,1356.483814,1.559241443,4.663457585
75,3.8,1176.467355,6742.167591,789.4954748,2704.13011,1120.778208,1.848044894,7.075830225,1684.504206,10715.30048,944.2632277,4297.838348,1322.658814,1.634998146,5.109327491
75,3.9,1111.341394,6263.754503,777.504858,2612.676315,1092.376682,1.939151155,7.243774379,1597.195432,10019.15278,969.068628,4148.087432,1290.277413,1.712656805,5.588640269
75,4,1051.072445,5827.553459,764.8387029,2526.840518,1065.40347,2.032492852,7.374284336,1515.724326,9376.75321,994.7293213,4007.690303,1259.270072,1.7922195,6.101251008
75,4.1,995.2174672,5429.225468,751.7337257,2446.138032,1039.769207,2.128060889,7.477195792,1439.626476,8783.405016,1004.092259,3875.830729,1229.571027,1.873687457,6.646516915
75,4.2,943.3806443,5064.934629,738.3798699,2370.137159,1015.391118,2.225845412,7.557530646,1368.48034,8234.871658,998.2375832,3751.782486,1201.117975,1.957061073,7.223239782
75,4.3,895.2076632,4731.2836,724.928221,2298.452253,992.1924646,2.325835855,7.617704606,1301.902648,7727.325288,990.6932378,3634.897496,1173.851819,2.042339955,7.639541929
75,4.4,850.3807671,4425.258114,711.4978024,2230.737829,970.1020398,2.42802098,7.658980882,1239.544388,7257.302078,981.7615512,3524.595755,1147.716452,2.129522941,8.0354354
75,4.5,808.6144656,4144.179166,698.1813361,2166.683542,949.053709,2.532388924,7.682344447,1181.087288,6821.663281,971.7056832,3420.35677,1122.65857,2.218608135,8.333821908
75,4.6,769.6518066,3885.661717,685.0500788,2106.009896,928.9859991,2.638927226,7.688963902,1126.240711,6417.561133,960.7533104,3321.712238,1098.627512,2.309592933,8.563084008
75,4.7,733.2611288,3647.578959,672.1578524,2048.464562,909.8417226,2.747622877,7.680376479,1074.738918,6042.408871,949.100333,3228.239771,1075.575114,2.402474054,8.743671058
75,4.8,699.2332269,3428.031326,659.5443814,1993.819199,891.5676367,2.858462344,7.658499758,1026.338644,5693.854277,936.9144527,3139.557489,1053.455582,2.497247561,8.889308536
75,4.9,667.3788716,3225.319564,647.2380453,1941.866713,874.1141334,2.971431609,7.625546515,980.816941,5369.756249,924.3385352,3055.319355,1032.22537,2.593908896,9.008661559
75,5,637.526635,3037.921293,635.258138,1892.418875,857.4349561,3.086516203,7.583896827,937.9692546,5068.163999,911.4937049,2975.211132,1011.843069,2.692452899,9.106886753
75,5.1,609.5209817,2864.470571,623.6167169,1845.30425,841.4869413,3.203701233,7.535963371,897.6077139,4787.298533,898.4821524,2898.946868,992.2693066,2.792873836,9.186884452
75,5.2,583.220587,2703.740033,612.3201121,1800.366395,826.229783,3.32297141,7.484071618,859.5595947,4525.536121,885.3896515,2826.265833,973.4666457,2.895165425,9.250230947
75,5.3,558.4968556,2554.625264,601.3701538,1757.462273,811.6258164,3.444311084,7.430365784,823.6659448,4281.393524,872.2877961,2756.929838,955.3994943,2.999320859,9.297832227
75,5.4,535.2326123,2416.131103,590.7651697,1716.46087,797.6398204,3.567704263,7.376743912,789.7803488,4053.514754,859.2359733,2690.720893,938.034016,3.105332828,9.330355586
75,5.5,513.3209432,2287.359614,580.500792,1677.241972,784.2388361,3.693134645,7.324820606,757.7678163,3840.659198,846.2830941,2627.439137,921.3380461,3.213193544,9.348492564
75,5.6,492.6641687,2167.499509,570.570609,1639.695094,771.3920009,3.820585638,7.275913371,727.5037811,3641.690945,833.4691034,2566.901021,905.2810106,3.322894761,9.35309864
75,5.7,473.1729319,2055.816831,560.9666901,1603.718524,759.0703957,3.950040386,7.231047413,698.8731971,3455.569187,820.8262932,2508.937705,889.8338493,3.434427799,9.345246469
75,5.8,454.7653869,1951.646735,551.6800068,1569.218483,747.2469046,4.081481791,7.190973797,671.769722,3281.339561,808.3804408,2453.393632,874.9689415,3.547783565,9.326221782
75,5.9,437.3664769,1854.386231,542.7007698,1536.108376,735.8960862,4.214892534,7.156196393,646.0949787,3118.126357,796.1517914,2400.125266,860.6600352,3.662952569,9.297484463
75,6,420.907289,1763.487758,534.018697,1504.308125,724.9940545,4.350255093,7.127003904,621.7578855,2965.125468,784.1559061,2348.999974,846.8821795,3.779924949,9.260611693
75,6.1,405.3244786,1678.453489,525.6232256,1473.743579,714.5183698,4.487551769,7.103504132,598.6740498,2821.598028,772.4043903,2299.895018,833.6116593,3.898690487,9.21723536
75,6.2,390.5597534,1598.83029,517.5036791,1444.345977,704.4479382,4.626764698,7.085658439,576.7652167,2686.864659,760.9055203,2252.696669,820.8259336,4.019238631,9.168981962
75,6.3,376.5594119,1524.205224,509.6493977,1416.051478,694.7629183,4.76787587,7.073315022,555.9587679,2560.300255,749.6647789,2207.299403,808.5035758,4.141558507,9.1174201
75,6.4,363.2739285,1454.201567,502.0498385,1388.800731,685.4446356,4.910867151,7.066240096,536.1872665,2441.329267,738.6853158,2163.605186,796.6242173,4.265638944,9.064018192
75,6.5,350.6575811,1388.47525,494.6946519,1362.538496,676.4755037,5.05572029,7.06414647,517.3880417,2329.421419,727.9683387,2121.522831,785.1684935,4.391468486,9.010113264
75,6.6,338.6681159,1326.711685,487.5737392,1337.213292,667.8389504,5.202416945,7.066719218,499.5028107,2224.087832,717.5134494,2080.967418,774.1179923,4.519035408,8.956890429
75,6.7,327.2664451,1268.622938,480.6772937,1312.777095,659.5193507,5.350938689,7.073638296,482.4773333,2124.877492,707.3189283,2041.859772,763.4552051,4.648327736,8.905371946
75,6.8,316.4163749,1213.945192,473.9958304,1289.185049,651.501964,5.501267027,7.084598066,466.261097,2031.37405,697.3819781,2004.125993,753.1634802,4.77933326,8.856414323
75,6.9,306.0843586,1162.436481,467.5202048,1266.395215,643.7728761,5.653383409,7.09932371,450.8070291,1943.192913,687.6989292,1967.697028,743.2269782,4.912039548,8.810711859
75,7,296.2392746,1113.874655,461.2416244,1244.368342,636.3189454,5.807269247,7.117584576,436.0712326,1859.978593,678.2654156,1932.508289,733.6306305,5.046433963,8.768805018
75,7.1,286.8522247,1068.055563,455.1516544,1223.067655,629.1277534,5.962905917,7.139204491,422.012746,1781.402295,669.0765226,1898.499298,724.3600986,5.182503673,8.731092249
75,7.2,277.8963512,1024.791405,449.2422173,1202.458667,622.1875583,6.12027478,7.164069108,408.5933213,1707.159726,660.1269123,1865.613373,715.4017365,5.320235669,8.697844028
75,7.3,269.3466712,983.9092638,443.5055903,1182.509005,615.4872524,6.27935719,7.192130382,395.7772224,1636.969085,651.4109289,1833.797339,706.7425547,5.459616776,8.669218165
75,7.4,261.1799259,945.249777,437.9343983,1163.188252,609.016322,6.4401345,7.223408257,383.5310385,1570.569245,642.9226877,1803.001262,698.3701858,5.600633665,8.645275617
75,7.5,253.3744437,908.6659382,432.521606,1144.467805,602.7648105,6.602588078,7.257989706,371.8235137,1507.718086,634.6561495,1773.178211,690.2728527,5.743272866,8.625996232
75,7.6,245.9100152,874.0220192,427.260508,1126.32074,596.7232843,6.766699313,7.296025248,360.6253903,1448.190969,626.6051824,1744.284037,682.4393372,5.887520781,8.611294038
75,7.7,238.7677795,841.1925936,422.1447172,1108.721696,590.8828004,6.932449623,7.337723088,349.9092643,1391.779355,618.7636141,1716.277174,674.8589515,6.03336369,8.601031771
75,7.8,231.9301208,810.061655,417.1681533,1091.646763,585.234877,7.099820465,7.383341029,339.649453,1338.289525,611.125274,1689.118456,667.5215107,6.180787771,8.59503448
75,7.9,225.3805732,780.5218182,412.3250305,1075.073377,579.7714655,7.268793345,7.433176263,329.8218727,1287.541428,603.6840289,1662.770946,660.4173063,6.329779102,8.593102077
75,8,219.1037343,752.4735959,407.6098451,1058.980236,574.4849246,7.439349819,7.487553146,320.4039259,1239.367609,596.4338115,1637.199782,653.5370824,6.480323674,8.595020776
75,8.1,213.0851858,725.8247421,403.0173626,1043.347206,569.3679965,7.611471506,7.546809012,311.3743979,1193.612241,589.3686437,1612.372038,646.8720115,6.632407405,8.600573377
75,8.2,207.3114211,700.4896563,398.5426055,1028.155245,564.4137844,7.785140092,7.61127801,302.7133607,1150.13023,582.4826553,1588.256591,640.4136732,6.786016141,8.609548392
75,8.3,201.7697784,676.388842,394.180841,1013.386336,559.615731,7.960337338,7.68127291,294.4020847,1108.7864,575.7700984,1564.824,634.154033,6.941135674,8.621747994
75,8.4,196.4483802,653.4484142,389.9275692,999.0234113,554.9675995,8.137045084,7.757064745,286.4229571,1069.454738,569.2253589,1542.046397,628.0854225,7.097751743,8.636994815
75,8.5,191.3360764,631.5996506,385.7785111,985.0502979,550.463455,8.315245256,7.838860095,278.7594061,1032.01771,562.8429652,1519.897383,622.2005212,7.255850049,8.655137592
75,8.6,186.4223934,610.7785833,381.729598,971.4516576,546.0976474,8.494919868,7.92677578,271.3958314,996.3656245,556.6175939,1498.351937,616.4923381,7.415416257,8.676055677
75,8.7,181.6974865,590.9256256,377.7769602,958.2129345,541.8647955,8.676051033,8.02081068,264.3175394,962.3960552,550.5440746,1477.386324,610.954196,7.576436008,8.699662441
75,8.8,177.1520959,571.9852321,373.9169168,945.3203071,537.7597715,8.858620962,8.12081443,257.5106832,930.0133039,544.6173917,1456.978016,605.5797148,7.738894926,8.725907588
75,8.9,172.777507,553.9055874,370.145966,932.7606422,533.7776879,9.042611973,8.226452752,250.9622074,899.1279102,538.8326861,1437.105621,600.3627971,7.902778622,8.754778412
75,9,168.5655129,536.638322,366.4607757,920.5214537,529.9138833,9.228006489,8.337169348,244.6597963,869.6561989,533.1852551,1417.748805,595.297614,8.068072705,8.786300039
75,9.1,164.5083799,520.138252,362.858174,908.5908632,526.1639108,9.414787049,8.452144411,238.5918267,841.5198635,527.6705511,1398.888236,590.3785917,8.234762784,8.820534684
75,9.2,160.5988167,504.3631407,359.3351413,896.9575641,522.5235261,9.602936305,8.57025017,232.7473231,814.6455822,522.2841803,1380.505521,585.6003988,8.40283448,8.85757997
75,9.3,156.8299442,489.27348,355.8888019,885.6107879,518.9886767,9.792437032,8.690004254,227.1159167,788.9646642,517.0219003,1362.583148,580.9579344,8.572273427,8.897566362
75,9.4,153.1952692,474.8322901,352.5164162,874.5402726,515.5554917,9.983272123,8.809522257,221.6878073,764.412723,511.8796171,1345.104439,576.4463169,8.743065278,8.940653741
75,9.5,149.6886586,461.0049352,349.2153738,863.7362343,512.2202724,10.1754246,8.926471588,216.4537278,740.9293755,506.8533819,1328.053496,572.0608731,8.915195715,8.987027179
75,9.6,146.3043169,447.7589546,345.983186,853.1893391,508.979483,10.36887761,9.038029603,211.4049109,718.4579634,501.9393878,1311.415163,567.7971282,9.08865045,9.036891938
75,9.7,143.0367642,435.0639071,342.81748,842.8906783,505.8297422,10.56361443,9.154081459,206.5330583,696.9452965,497.1339658,1295.174977,563.6507961,9.263415231,9.090467713
75,9.8,139.8808165,422.8912275,339.7159921,832.8317448,502.7678156,10.75961848,9.25952933,201.8303123,676.341415,492.4335809,1279.319135,559.6177706,9.439475846,9.14798215
75,9.9,136.8315671,411.2140953,336.6765623,823.0044104,499.7906077,10.9568733,9.361869464,197.2892289,656.5993696,487.8348283,1263.834454,555.6941162,9.616818132,9.209663617
75,10,133.8843692,400.007313,333.6971287,813.4009056,496.8951552,11.15536257,9.461213466,192.9027529,637.6750184,483.334429,1248.708337,551.8760607,9.795427971,9.275733229
76,1,12475.77966,123220.1421,782.5272549,19785.26488,3393.906257,0.205107018,0.773057051,13990.69008,143409.7226,1216.02534,33427.22168,3602.460431,0.197452341,0.978205608
76,1.1,11006.88975,106047.4753,712.7687772,16913.46544,3194.319219,0.23499241,0.766561099,12353.32948,122946.7739,1072.561472,28442.61011,3386.784754,0.226082037,0.959378692
76,1.2,9763.577002,91909.01263,664.2130696,14690.99668,3015.765499,0.266743771,0.771932068,11009.29465,106606.8707,969.0806098,24601.0972,3199.595311,0.256262455,0.947529039
76,1.3,8702.180564,80129.52938,630.42239,12929.81937,2854.783864,0.300412225,0.789315266,9887.418266,93350.69316,893.0783183,21568.50628,3035.598838,0.287984615,0.941971122
76,1.4,7789.573301,70218.42279,607.3145336,11506.25675,2708.676149,0.336043752,0.818224655,8937.156263,82432.88723,836.6337435,19125.84974,2890.479261,0.321251512,0.942961815
76,1.5,7000.048372,61810.55566,592.2014417,10336.07714,2575.316387,0.373679563,0.858029258,8121.966121,73314.87195,794.5442946,17124.48721,2760.770882,0.356074075,0.951015956
76,1.6,6313.296591,54628.23404,583.2547212,9360.190232,2453.008818,0.413356541,0.908274965,7414.953375,65603.38209,763.2836226,15460.47117,2643.71856,0.392468356,0.966684678
76,1.7,5713.039406,48456.21748,579.1951857,8536.075491,2340.382906,0.45510765,0.968880445,6795.975981,59007.75343,740.3950405,14059.22092,2537.144481,0.430453562,0.9905103
76,1.8,5186.073181,43124.90509,579.1054858,7832.452675,2236.315904,0.498962304,1.040258487,6249.692343,53310.33893,724.1253289,12866.02119,2439.331336,0.470050688,1.023041589
76,1.9,4721.581591,38498.75486,582.3131625,7225.860901,2139.875675,0.544946687,1.123393903,5764.226755,48345.96409,713.1964039,11839.9398,2348.92477,0.511281562,1.064863666
76,2,4310.628856,34468.12473,588.3154525,6698.400583,2050.278325,0.593084027,1.219894076,5330.24391,43987.57031,706.6587884,10949.82309,2264.854329,0.554168177,1.116626141
76,2.1,3945.778638,30943.39997,596.7296457,6236.205816,1966.856649,0.643394837,1.332020442,4940.298077,40136.09944,703.7951244,10171.59327,2186.270563,0.598732229,1.179064897
76,2.2,3620.802526,27850.681,607.2595282,5828.38807,1889.036453,0.69589712,1.462704133,4588.369151,36713.30048,704.0551485,9486.383844,2112.495593,0.644994802,1.25301719
76,2.3,3330.45384,25128.55864,619.6722134,5466.291313,1816.318642,0.750606546,1.615542956,4269.527548,33656.5641,707.0109441,8879.227632,2042.984559,0.692976143,1.339430954
76,2.4,3070.289954,22725.6623,633.7818365,5142.957437,1748.265547,0.807536615,1.794768128,3979.689052,30915.17645,712.325557,8338.117094,1977.295687,0.742695522,1.4393693
76,2.5,2836.531273,20598.76795,649.4378799,4852.736414,1684.490371,0.866698797,2.005157234,3715.433238,28447.57523,719.7306024,7853.320433,1915.067162,0.794171135,1.554010844
76,2.6,2625.948265,18711.31869,666.5166814,4590.997873,1624.648957,0.92810266,2.251854971,3473.867348,26219.3199,729.0100302,7416.876546,1855.999276,0.847420049,1.684646201
76,2.7,2435.770254,17032.25425,684.9151712,4353.914851,1568.433295,0.991755984,2.540046513,3252.523047,24201.57541,739.9881869,7022.217046,1799.840682,0.902458166,1.832670664
76,2.8,2263.611251,15535.07549,704.5461914,4138.299687,1515.566333,1.057664867,2.874412566,3049.277205,22369.96836,752.5209172,6663.879907,1746.377826,0.959300215,1.999572871
76,2.9,2107.409266,14197.08968,725.3349573,3941.478082,1465.797787,1.125833821,3.258286138,2862.290436,20703.71569,766.4888513,6337.29008,1695.426826,1.017959753,2.18691915
76,3,1965.376352,12998.79698,747.2163548,3761.191454,1418.900706,1.196265862,3.692439012,2689.958886,19184.95443,781.7922818,6038.589656,1646.827234,1.078449173,2.396333156
76,3.1,1835.957281,11923.38792,770.1328561,3595.520498,1374.668643,1.268962595,4.173466361,2530.876024,17798.22106,798.3472151,5764.505121,1600.437248,1.140779725,2.629470424
76,3.2,1717.795183,10956.32941,794.0328984,3442.824822,1332.913272,1.34392429,4.691830315,2383.802023,16530.04303,816.0822955,5512.242681,1556.130041,1.204961537,2.88798752
76,3.3,1609.70286,10085.02165,818.8696145,3301.694866,1293.462389,1.421149955,5.229784599,2247.639008,15368.61519,834.9363897,5279.405015,1513.79094,1.27100364,3.173505599
76,3.4,1510.638725,9298.512465,828.0561064,3170.913338,1256.158193,1.500637408,5.759633505,2121.410836,14303.54091,854.8566733,5063.924576,1473.315251,1.338914001,3.487568311
76,3.5,1419.686554,8587.258264,822.8068848,3049.424026,1220.855812,1.582383336,6.243043675,2004.246435,13325.62296,875.797103,4864.009743,1434.606598,1.408699547,3.831594244
76,3.6,1336.038371,7942.923312,815.1933304,2936.306429,1187.422022,1.666383365,6.632330793,1895.365964,12426.69301,897.7171883,4678.101071,1397.575628,1.480366199,4.206824315
76,3.7,1258.979946,7358.21046,805.7490312,2830.754981,1155.73413,1.752632111,6.874622904,1794.06921,11599.4712,920.580997,4504.835491,1362.139013,1.553918903,4.614264808
76,3.8,1187.878453,6826.717945,794.9188816,2732.061931,1125.678982,1.841123238,7.074121527,1699.725802,10837.44966,944.3563457,4343.016873,1328.218674,1.629361663,5.054627075
76,3.9,1122.171943,6342.817852,783.0700679,2639.603166,1097.152096,1.931849514,7.249894472,1611.766889,10134.79487,969.0141366,4191.591652,1295.741169,1.706697568,5.528265211
76,4,1061.36033,5901.55265,770.5029149,2552.826397,1070.056884,2.024802856,7.386030267,1529.678025,9486.26526,994.5278115,4049.628558,1264.637209,1.785928828,6.03511336
76,4.1,1004.997661,5498.546876,757.4610011,2471.241273,1044.303962,2.119974382,7.493390818,1452.993039,8887.141136,1009.390257,3916.301666,1234.84127,1.867056802,6.574624566
76,4.2,952.6854558,5129.931541,744.1402551,2394.411066,1019.810528,2.217354455,7.577618401,1381.288745,8333.164672,1003.88035,3790.876152,1206.29128,1.950082029,7.145713352
76,4.3,904.0669673,4792.279278,730.6969333,2321.945647,996.4998031,2.316932729,7.64145062,1314.180326,7820.488176,996.6280015,3672.696278,1178.928358,2.035004259,7.584125031
76,4.4,858.8222103,4482.548556,717.2544925,2253.49552,974.300531,2.418698187,7.686271617,1251.317315,7345.629265,987.9405381,3561.175204,1152.696599,2.121822482,8.002591355
76,4.5,816.6636538,4198.035606,703.9094319,2188.746751,953.1465215,2.522639184,7.713064034,1192.380067,6905.431796,978.0859628,3455.786313,1127.542882,2.210534956,8.317588133
76,4.6,777.3324757,3936.332879,690.7362103,2127.416615,932.9762392,2.628743483,7.722928844,1137.076649,6497.031663,967.2965503,3356.055806,1103.416714,2.301139235,8.55881617
76,4.7,740.5952999,3695.293098,677.7913509,2069.249875,913.7324297,2.736998294,7.717311302,1085.140097,6117.826738,955.7724978,3261.556346,1080.270081,2.393632197,8.748054955
76,4.8,706.2413469,3472.998069,665.1168485,2014.015564,895.3617798,2.847390309,7.698039634,1036.325989,5765.450342,943.6854755,3171.901588,1058.057324,2.488010074,8.900141496
76,4.9,674.0799414,3267.731577,652.7429837,1961.50421,877.8146076,2.959905729,7.667255788,990.4102797,5437.74775,931.1819779,3086.74146,1036.735013,2.584268473,9.024577172
